id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
	752286;target_only_gendered_noun;Positive 3;1 AGME	نوه‌ات چگونه به خبرهای ناگوار واکنش نشان داد؟	How did your granddaughter react to the bad news?	How did your grandson react to the bad news?	How did your grandchild react to the bad news?		How did your grandchild react to the bad news?
	752287;Positive 2;name;target_only_gendered_pronoun;1 AGME	مرجان به خودش آسیب می زند.	Marjan hurt herself.	Marjan hurt himself.	Marjan hurt themselves.		Marjan hurt themselves.
	753597;Positive 1;target_only_gendered_pronoun;1 AGME	معلم به او هشدار داد که دیگر دیر نکند.	The teacher warned her not to be late again.	The teacher warned him not to be late again.	The teacher warned them not to be late again.		The teacher warned them not to be late again.
	754076;Negative 2A;0 AGMEs;source+target_gendered_noun+pronoun;multi	برادرم انگشت پا و خواهرم انگشت دستش را برید.			My brother cut his toe and my sister cut her finger.		My brother cut their toe and my sister cut their finger.
	756594;Negative 2B;source+target_gendered_noun;0 AGMEs;multi	مادرم در خانه و پدرم در مغازه به‌شدت کار می‌کردند.			My mother worked hard at home, and my father worked hard in the shop.		My mother worked hard at home, and my father worked hard in the shop.
	756743;Positive 1;target_only_gendered_pronoun;1 AGME	همه از او خوب می گویند.	Everybody speaks well of her.	Everybody speaks well of him.	Everybody speaks well of them.		Everybody speaks well of them.
	756777;Positive 1;target_only_gendered_pronoun;1 AGME	لحظه‌ای که دید مردی قدبلند با تفنگی در راهرو ایستاده، ناخودآگاه عقب عقب رفت.	At the moment she saw a tall man with a gun standing in the doorway, she instinctively backed away.	At the moment he saw a tall man with a gun standing in the doorway, he instinctively backed away.	At the moment they saw a tall man with a gun standing in the doorway, they instinctively backed away.		At the moment they saw a tall man with a gun standing in the doorway, they instinctively backed away.
	764219;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	دیروز عمویم برای زنش یک سگ خرید.			Yesterday my uncle bought a dog for his wife.		Yesterday my uncle bought a dog for their wife.
	764220;Positive 1;target_only_gendered_pronoun;1 AGME	او عکس را سرته آویخته است.	She hung the picture upside down.	He hung the picture upside down.	They hung the picture upside down.		They hung the picture upside down.
	772533;Positive 1;target_only_gendered_pronoun;1 AGME	آنها با حیرت به لباس شنای او خیره شدند.	They stared at her swimsuit in amazement.	They stared at his swimsuit in amazement.	They stared at their swimsuit in amazement.		They stared at their swimsuit in amazement.
	773637;Negative 2A;multi;0 AGMEs;source+target_gendered_noun+pronoun	این خواهر کوچکم ساکیکو است او همان سالی متولد شده که برادرم به دنیا آمده‌ و الآن برای امتحاناتش درس می‌خواند.			This is my little sister Sakiko, she was born the same year as my brother and is now studying for her exams.		This is my little sister Sakiko, they were born the same year as my brother and is now studying for their exams.
	773666;target_only_gendered_pronoun;1 AGME;name;Positive 2	ایچیرو کمی ناراحت به نظر می‌رسید، ولی بر اثر سال‌های دراز آشنایی با او فهمیدم که همه‌اش تظاهر است.	Ichiro sounded somehow upset but my long years of hanging out with her told me that it was all an act.	Ichiro sounded somehow upset but my long years of hanging out with him told me that it was all an act.	Ichiro sounded somehow upset but my long years of hanging out with them told me that it was all an act.		Ichiro sounded somehow upset but my long years of hanging out with them told me that it was all an act.
	773676;Positive 1;target_only_gendered_pronoun;1 AGME	او کیف‌دستی‌اش را گم کرد.	She lost her handbag.	He lost his handbag.	They lost their handbag.		They lost their handbag.
	773679;target_only_gendered_pronoun;1 AGME;Positive 1	۲۰٬۰۰۰ ین به عنوان بخشی از طلبش به او پرداخت کردم.	I paid her 20000 yen as part of her demand..	I paid him 20000 yen as part of his demand..	I paid them 20000 yen as part of their demand..		I paid them 20000 yen as part of their demand..
	822336;Positive 2;target_only_gendered_pronoun;name;1 AGME	نازنین از بدرفتاری اش شرمنده نیست.	Nazanin is not ashamed of her misconduct.	Nazanin is not ashamed of his misconduct.	Nazanin is not ashamed of their misconduct.		Nazanin is not ashamed of their misconduct.
	822342;Positive 1;target_only_gendered_pronoun;1 AGME	مدت زیادی است که من او را می شناسم.	I've known her for a long time.	I've known him for a long time.	I've known them for a long time.		I've known them for a long time.
	822363;Positive 1;target_only_gendered_pronoun;1 AGME	او را دیدم که به مادرش پرخاش می‌کرد.	I saw her scolded by her mother.	I saw him scolded by his mother.	I saw them scolded by their mother.		I saw them scolded by their mother.
	822380;target_only_gendered_noun+pronoun;Positive 4;1 AGME	برادرزاده‌ام هرگز به زادگاهش بر نگشت.	My niece was never to return to her hometown.	My nephew was never to return to his hometown.			
	822590;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	مادربزرگم هیچ گاه مدل زندگی‌اش را عوض نکرد.			My grandmother never changed her style of living.		My grandmother never changed their style of living.
	828080;Negative 1B;source+target_gendered_noun;0 AGMEs	خانه بدون زن مانند باغ بدون گل است.			A court without ladies is like a garden without flowers.		A court without ladies is like a garden without flowers.
	828547;Negative 1B;source+target_gendered_noun;0 AGMEs	ترجمه مانند زن است اگر زیبا باشد، وفادار نیست اگر وفادار باشد، مطمئناً زیبا نیست.			Translation is like a woman; if it is beautiful, it is not faithful; if it is faithful, it is most certainly not beautiful.		Translation is like a woman; if it is beautiful, it is not faithful; if it is faithful, it is most certainly not beautiful.
	829010;Positive 1;target_only_gendered_pronoun;1 AGME	آیا او را می شناسم؟	Do I know her?	Do I know him?	Do I know them?		Do I know them?
	829442;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	او به پسرش گفت که در خانه درست رفتار کند.	She told her son to behave himself at home.	He told his son to behave himself at home.	They told their son to behave himself at home.		They told their son to behave themselves at home.
	829459;Positive 1;target_only_gendered_pronoun;1 AGME	وقتی که او عاشق می شود، افسرده به نظر می آید.	When she falls in love, she looks depressed.	When he falls in love, he looks depressed.	When they fall in love, they look depressed.		When they fall in love, they look depressed.
	839428;Positive 1;target_only_gendered_pronoun;1 AGME	او می خواست بمیرد چونکه نمی توانست پدر و مادرش را خوشحال کند.	She wanted to die because she couldn't satisfy her parents.	He wanted to die because he couldn't satisfy his parents.	They wanted to die because they couldn't satisfy their parents.		They wanted to die because they couldn't satisfy their parents.
	848068;multi;source+target_gendered_noun;0 AGMEs;Negative 2B	اینکه مردی دو زن یا بیشتر بگیرد در اسلام گناه محسوب نمی شود.			It is not crime against God in Islam that a man has two or more wives.		It is not crime against God in Islam that a man has two or more wives.
	848128;Positive 1;target_only_gendered_pronoun;1 AGME	او برای خداحافظی با ما دستش را تکان داد.	She waved goodbye to us.	He waved goodbye to us.	They waved goodbye to us.		They waved goodbye to us.
	848147;Positive 1;target_only_gendered_pronoun;1 AGME	او به من لبخندی از سر آشنایی تقدیم کرد.	She gave me a smile of recognition.	He gave me a smile of recognition.	They gave me a smile of recognition.		They gave me a smile of recognition.
	848152;Positive 1;target_only_gendered_pronoun;1 AGME	تا زمانی که زنده ام او را فراموش نخواهم کرد.	I'll never forget her as long as I live.	I'll never forget him as long as I live.	I'll never forget them as long as I live.		I'll never forget them as long as I live.
	848157;Positive 2;target_only_gendered_pronoun;name;1 AGME	مسعود سؤالش را تکرار کرد.	Masoud repeated her question.	Masoud repeated his question.	Masoud repeated their question.		Masoud repeated their question.
	849097;Positive 1;target_only_gendered_pronoun;1 AGME	من می خواستم با آن پیانیست معروف قبل از کنسرتش صحبت کنم.	I want to talk to the famous pianist before her concert.	I want to talk to the famous pianist before his concert.	I want to talk to the famous pianist before their concert.		I want to talk to the famous pianist before their concert.
	852460;Positive 1;target_only_gendered_pronoun;1 AGME	به نظر می رسد او دوستان زیادی دارد.	It looks like she's got a lot of friends.	It looks like he's got a lot of friends.	It looks like they've got a lot of friends.		It looks like they've got a lot of friends.
	852477;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	خانم تامپسون می خواهد این موضوع را که میلیونر هست، پنهان کند.			Mrs. Thompson wants to conceal the fact that she is a millionaire.		Mrs. Thompson wants to conceal the fact that they are a millionaire.
	866444;Positive 1;target_only_gendered_pronoun;1 AGME	او به قدری مهربان بود که مرا تا خانه رساند.	She was so kind as to take me home.	He was so kind as to take me home.	They were so kind as to take me home.		They were so kind as to take me home.
	866473;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	آن دختر کوچولو قادر به سوار شدن به دوچرخه‌اش نیست.			The little girl is not capable of riding her bicycle.		The little girl is not capable of riding their bicycle.
	866480;Positive 1;target_only_gendered_pronoun;1 AGME	او از راه شنیدن پیانو را آموخت.	She learned piano by ear.	He learned piano by ear.	They learned piano by ear.		They learned piano by ear.
	866488;Positive 1;target_only_gendered_pronoun;1 AGME	فکر می‌کنم امکان دارد که او مسئله را حل کند.	I think it's impossible for her to solve the problem.	I think it's impossible for him to solve the problem.	I think it's impossible for them to solve the problem.		I think it's impossible for them to solve the problem.
	866492;Positive 2;name;target_only_gendered_pronoun;1 AGME	همینکه محبوبه را ببینم، خبر را به او خواهم گفت.	I will tell Mahboobeh the news as soon as I see her.	I will tell Mahboobeh the news as soon as I see him.	I will tell Mahboobeh the news as soon as I see them.		I will tell Mahboobeh the news as soon as I see them.
	888475;Positive 1;target_only_gendered_pronoun;1 AGME	او هیچوقت یادش نمی‌رود که از نوزاد ما تعریف کند.	She never forgets to admire our baby.	He never forgets to admire our baby.	They never forget to admire our baby.		They never forget to admire our baby.
	888492;Positive 1;target_only_gendered_pronoun;1 AGME	او بعضی روزها به دیدن ما می آید.	She comes to see us some day.	He comes to see us some day.	They come to see us some day.		They come to see us some day.
1.69E+12	1903713;Positive 3;target_only_gendered_noun;1 AGME	نوه‌ام تازه کار است.	My granddaughter is a beginner.	My grandson is a beginner.	My grandchild is a beginner.		My grandchild is a beginner.
1.69E+12	1982761;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	ساسان یک پیراهن سیاه برای مادرش خرید.	Sasan bought a black dress for her mother.	Sasan bought a black dress for his mother.	Sasan bought a black dress for their mother.		Sasan bought a black dress for their mother.
1.69E+12	1992477;source+target_gendered_noun;target_only_gendered_pronoun;target_only_gendered_noun;Mixed;2 AGMEs;multi	خواهر و خواهرزاده‌اش به آرامی کار می‌کنند.	Her sister and niece are working slowly.	His sister and nephew are working slowly.	Their sister and nephew are working slowly.	His sister and niece are working slowly.| Her sister and nephew are working slowly.| Their sister and niece are working slowly.| Their sister and nephew are working slowly.	Their sister and nephew are working slowly.
1.69E+12	1992479;Positive 5;multi;target_only_gendered_noun;target_only_gendered_pronoun;2 AGMEs	نامزدش آوازه خوان خوبی است.	Her fiancée is a good singer.	His fiancé is a good singer.	Their partner is a good singer.	Their fiancée is a good singer.| Her fiancé is a good singer.| His fiancée is a good singer.| Their fiancé is a good singer. | Her partner is a good singer. | His partner is a good singer.	Their partner is a good singer.
1.69E+12	1993609;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME;Mixed	خاله‌اش آنقدر سخت کار کرد که بالاخره بیمار شد.	Her aunt worked so hard that eventually she became ill.	His aunt worked so hard that eventually she became ill.	Their aunt worked so hard that eventually she became ill.		Their aunt worked so hard that eventually they became ill.
1.69E+12	1997541;target_only_gendered_pronoun;source+target_gendered_noun+pronoun;source+target_gendered_noun;Mixed;multi;1 AGME	من قبل از آن، چندین بار برادر او را به همراه زنش ملاقات کرده بودم.	I had met her brother with his wife many times before then.	I had met his brother with his wife many times before then.	I had met their brother with his wife many times before then.		I had met their brother with their wife many times before then.
1.69E+12	1997544;name;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	نگذار شاهین آدرس خواهرت را بفهمد وگرنه مزاحمش می‌شود.	Don't let Shahin find out your sister's address, otherwise she will disturb her.	Don't let Shahin find out your sister's address, otherwise he will disturb her.	Don't let Shahin find out your sister's address, otherwise they will disturb her.		Don't let Shahin find out your sister's address, otherwise they will disturb them.
1.69E+12	2038646;target_only_gendered_noun;Positive 3;1 AGME	نامزدم مسئول تصادف آن اتوموبیل است.	My fiancée is responsible for that car's accident.	My fiancé is responsible for that car's accident.	My partner is responsible for that car's accident.		My partner is responsible for that car's accident.
1.69E+12	2062483;Negative 2B;source+target_gendered_noun;multi;0 AGMEs	حال مادرم بهتر است اما برادرم هنوز بیهوش است.			My mother is better but my brother is still unconscious.		My mother is better but my brother is still unconscious.
1.69E+12	2064992;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	عمویم جمع آوری تمبر را دوست دارد و به پسرش هم آموخته است.			My uncle likes to collect stamps and has taught it to his son too.		My uncle likes to collect stamps and has taught it to their son too.
1.69E+12	2064993;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	شوهرخاله‌ام خارج از شهر زندگی می‌کند و خانه‌اش پشت تپه است.			My uncle lives outside the city and his house is behind the hill.		My uncle lives outside the city and their house is behind the hill.
1.69E+12	2064995;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	مادرم به همراه دوستش به خرید رفته است.			My mother has gone shopping with her freind.		My mother has gone shopping with their freind.
1.69E+12	2080322;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	دختر رئیسم بیمار است و حالش خوب نیست.			My boss's daughter is sick and she is not feeling well.		My boss's daughter is sick and they are not feeling well.
1.69E+12	2080327;source+target_gendered_noun+pronoun;Negative 1A;0 AGMEs	خانواده‌ام دوست دخترم را دوست داشتند و به او احترام می‌گذاشتند.			My family loved my girlfriend and respected her.		My family loved my girlfriend and respected them.
1.69E+12	2082026;target_only_gendered_pronoun;source+target_gendered_noun+pronoun;1 AGME;Mixed	چشم مادربزرگش ضعیف شده است و به عینک نیاز دارد.	Her grandmother's eyes have become weak and she needs glasses.	His grandmother's eyes have become weak and she needs glasses.	Their grandmother's eyes have become weak and she needs glasses.		Their grandmother's eyes have become weak and they needs glasses.
1.69E+12	2128104;source+target_gendered_noun+pronoun;source+target_gendered_noun;target_only_gendered_pronoun;multi;Mixed;1 AGME	پدرش قانع شده بود که عروسش صداقت دارد و او را دوست داشت.	Her father was convinced that his daughter-in-law was honest and loved her.	His father was convinced that his daughter-in-law was honest and loved her.	Their father was convinced that his daughter-in-law was honest and loved her.		Their father was convinced that their daughter-in-law was honest and loved them.
1.69E+12	2128106;Positive 3;target_only_gendered_noun;1 AGME	همسرم اصرار کرد دوباره فکر کنم.	My wife urged me to think again.	My husband urged me to think again.	My spouse urged me to think again.		My spouse urged me to think again.
1.69E+12	2147475;name;target_only_gendered_pronoun;Positive 2;1 AGME	اردشیر از من خواست در کار به او کمک کنم.	Ardeshir asked me to help her with the work.	Ardeshir asked me to help him with the work.	Ardeshir asked me to help them with the work.		Ardeshir asked me to help them with the work.
1.69E+12	2163062;multi;target_only_gendered_noun;target_only_gendered_pronoun;Positive 5;2 AGMEs	حدسش در مورد نامزدش درست از آب درآمد.	Her guess about her fiancée turned out to be correct.	His guess about his fiancé turned out to be correct.	Their guess about their partner turned out to be correct.	Their guess about their fiancée turned out to be correct.| Her guess about her fiancé turned out to be correct.| His guess about his fiancée turned out to be correct.| Their guess about their fiancé turned out to be correct. | Her guess about their partner turned out to be correct. | His guess about their partner turned out to be correct.	Their guess about their partner turned out to be correct.
1.69E+12	2163072;target_only_gendered_noun;1 AGME;source+target_gendered_noun;Mixed	جلوی مادرم درباره همسرم صحبت نکن.	Don't talk about my wife in my mother's presence.	Don't talk about my husband in my mother's presence.	Don't talk about my spouse in my mother's presence.		Don't talk about my spouse in my mother's presence.
1.69E+12	2163353;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME;Mixed	هر چه عمویش در مورد او می‌گوید حقیقت دارد.	Whatever her uncle says about her is true.	Whatever his uncle says about him is true.	Whatever their uncle says about them is true.		Whatever their uncle says about them is true.
1.69E+12	2163354;name;target_only_gendered_pronoun;Positive 2;1 AGME	صادق همه انرژی خود را معطوف به کارش کرده است.	Sadeq directed all her energy to her business.	Sadeq directed all his energy to his business.	Sadeq directed all their energy to their business.		Sadeq directed all their energy to their business.
1.69E+12	2165544;Negative 2A;source+target_gendered_noun+pronoun;multi;0 AGMEs	دایی‌ام همیشه قهوه غلیظش را با شیر و پدرم چای‌اش را با قند می‌خورد.			My uncle always drinks his strong coffee with milk and my father drinks his tea with sugar.		My uncle always drinks their strong coffee with milk and my father drinks their tea with sugar.
1.69E+12	2165551;source+target_gendered_noun+pronoun;target_only_gendered_noun;multi;Mixed;1 AGME;source+target_gendered_noun	به سختی توانستم مادر همسرم را متقاعد کنم که با خواهرش به این سفر نرود.	I could hardly convince my wife's mother not to go on this trip with her sister.	I could hardly convince my husband's mother not to go on this trip with her sister.	I could hardly convince my spouse's mother not to go on this trip with her sister.		I could hardly convince my spouse's mother not to go on this trip with their sister.
1.69E+12	2165597;name;target_only_gendered_pronoun;1 AGME;Positive 2	جمشید ازم خواست باهاش ازدواج کنم و من زبانم بند آمد .	Jamshid asked me to marry her and I was at a loss for words.	Jamshid asked me to marry him and I was at a loss for words.	Jamshid asked me to marry them and I was at a loss for words.		Jamshid asked me to marry them and I was at a loss for words.
1.69E+12	2165599;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	خواهرم صبرش تمام شده است.			My sister has reached the end of her patience.		My sister has reached the end of their patience.
1.69E+12	2165600;target_only_gendered_pronoun;source+target_gendered_noun;Mixed;1 AGME	لباس قرمز خواهرش را انگشت‌نما کرد.	The red dress made her sister stand out.	The red dress made his sister stand out.	The red dress made their sister stand out.		The red dress made their sister stand out.
1.69E+12	2165614;Negative 2B;source+target_gendered_noun;0 AGMEs;multi	ابراهیم برادر ناتنی ترانه و شوهر شراره است.			Ibrahim is Taraneh's half brother and Sharareh's husband.		Ibrahim is Taraneh's half brother and Sharareh's husband.
1.69E+12	2165615;Negative 1B;source+target_gendered_noun;0 AGMEs	سعی خودت رو بکن ولی به هیچ وجه نمی‌تونی کاری کنی برادرت قبول کنه.			Try as you may, but you will never get your brother to agree.		Try as you may, but you will never get your brother to agree.
1.69E+12	2165621;name;target_only_gendered_noun;target_only_gendered_pronoun;multi;2 AGMEs;Positive 5	حسن یک کلمه هم با نامزدش حرف نزد.	Not a word did Hassan speak to her fiancée.	Not a word did Hassan speak to his fiancé.	Not a word did Hassan speak to their partner.	Not a word did Hassan speak to thier fiancée.| Not a word did Hassan speak to her fiancé.| Not a word did Hassan speak to his fiancée.| Not a word did Hassan speak to their fiancé. | Not a word did Hassan speak to her partner. | Not a word did Hassan speak to his partner.	Not a word did Hassan speak to their partner.
1.69E+12	2165623;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	از اون موقع به بعد هیچ خبری از پسرم ندارم، نمی‌دونم چیکار می‌خواد بکنه.			I haven't heard anything from my son since then,I wonder what he's up to.		I haven't heard anything from my son since then,I wonder what they're up to.
1.69E+12	2165624;Positive 3;target_only_gendered_noun;1 AGME	همسرم خیلی هوس مسافرت کرده بود	My wife was fond of traveling.	My husband was fond of traveling.	My spouse was fond of traveling.		My spouse was fond of traveling.
1.69E+12	2169856;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME;Mixed	از اینکه خواهرش در مورد هر چیزی با ادعا حرف می‌زنه متنفرم.	I hate her sister's talking big on every occasion.	I hate his sister's talking big on every occasion.	I hate their sister's talking big on every occasion.		I hate their sister's talking big on every occasion.
1.69E+12	2170224;target_only_gendered_noun;target_only_gendered_pronoun;multi;Positive 5;2 AGMEs	تا جایی که می‌دونم همسرش هنوز نرفته.	To the best of my knowledge, her wife hasn't left yet.	To the best of my knowledge, his husband hasn't left yet.	To the best of my knowledge, their spouse hasn't left yet.	To the best of my knowledge, her husband hasn't left yet.| To the best of my knowledge, his wife hasn't left yet.| To the best of my knowledge, their wife hasn't left yet.| To the best of my knowledge, their husband hasn't left yet.| To the best of my knowledge, her spouse hasn't left yet.| To the best of my knowledge, his spouse hasn't left yet.	To the best of my knowledge, their spouse hasn't left yet.
1.69E+12	2170230;target_only_gendered_noun;1 AGME;Positive 3	به حرف‌های برادرزاده‌ام توجه نکن.	Don't pay attention to my niece's words.	Don't pay attention to my nephew's words.			
1.69E+12	2170962;source+target_gendered_noun;target_only_gendered_noun;1 AGME;Mixed	نوه‌ام فکر می‌کند که همیشه پای یک زن در میان است.	My granddaughter thinks that there's always a woman in the middle.	My grandson thinks that there's always a woman in the middle.	My grandchild thinks that there's always a woman in the middle.		My grandchild thinks that there's always a woman in the middle.
1.69E+12	2171008;target_only_gendered_pronoun;source+target_gendered_noun+pronoun;source+target_gendered_noun;1 AGME;Mixed;multi	خواهرش حامله است و شوهرش بیکار است.	Her sister is pregnant, while her husband is jobless.	His sister is pregnant, while her husband is jobless.	Their sister is pregnant, while her husband is jobless.		Their sister is pregnant, while their husband is jobless.
1.69E+12	2171019;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME;Mixed	دخترخوانده‌اش با اشتیاق پیانو می زد.	Her adopted daughter played the piano with enthusiasm.	His adopted daughter played the piano with enthusiasm.	Their adopted daughter played the piano with enthusiasm.		Their adopted daughter played the piano with enthusiasm.
1.69E+12	2171021;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME;Mixed	دامادش با ذوق و شوق در بحث شرکت کرد.	Her son-in-law enthusiastically participated in the discussion.	His son-in-law enthusiastically participated in the discussion.	Their son-in-law enthusiastically participated in the discussion.		Their son-in-law enthusiastically participated in the discussion.
1.69E+12	2171030;target_only_gendered_pronoun;target_only_gendered_noun;multi;Positive 5;2 AGMEs	خواهرزاده‌اش مشتاق بود تا به پرنده‌ها غذا بدهد.	Her niece was eager to feed the birds.	His nephew was eager to feed the birds.		His niece was eager to feed the birds.| Her nephew was eager to feed the birds.| Their niece was eager to feed the birds.| Their nephew was eager to feed the birds.	
1.69E+12	2171040;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	عمه‌اش نسبت به سنش جوان‌تر به نظر می‌رسد.	Her aunt looks young for her age.	His aunt looks young for her age.	Their aunt looks young for her age.		Their aunt looks young for their age.
1.69E+12	2171058;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME;Mixed	او از مادر پیرش مراقبت می‌کند.	She takes care of her old mother.	He takes care of his old mother.	They take care of their old mother.		They take care of their old mother.
1.69E+12	2171570;Negative 1B;source+target_gendered_noun;0 AGMEs	دختر بزرگتر از سه تای دیگه کمتر خجالتی‌ است.			The elder girl seems the least shy of the three.		The elder girl seems the least shy of the three.
1.69E+12	2171576;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME;Mixed	از پدرش خواسته شد در مورد شکستش توضیح بده.	Her father was asked to account for his failure.	His father was asked to account for his failure.	Their father was asked to account for his failure.		Their father was asked to account for their failure.
1.69E+12	2171577;name;target_only_gendered_pronoun;Positive 2;1 AGME	داریوش اطراف خانه‌اش رو بهم نشون داد.	Daryoush showed me around her house.	Daryoush showed me around his house.	Daryoush showed me around their house.		Daryoush showed me around their house.
1.69E+12	2171603;target_only_gendered_noun;1 AGME;Positive 3	نمی‌تونم با نامزدم ادامه بدم.	I just can't get along with my fiancée.	I just can't get along with my fiancé.	I just can't get along with my partner.		I just can't get along with my partner.
1.69E+12	2171608;source+target_gendered_noun;target_only_gendered_pronoun;Mixed;1 AGME	کتاب رو از برادرش پس گرفتم.	I got the book back from her brother.	I got the book back from his brother.	I got the book back from their brother.		I got the book back from their brother.
1.69E+12	2171611;name;2 AGMEs;target_only_gendered_pronoun;target_only_gendered_noun;multi;Positive 5	محمود از فامیل‌های دور همسرش است.	Mahmoud is a distant relation of her wife's.	Mahmoud is a distant relation of his husband's.	Mahmoud is a distant relation of their spouse's.	Mahmoud is a distant relation of her husband's.| Mahmoud is a distant relation of his wife's.| Mahmoud is a distant relation of their wife's.| Mahmoud is a distant relation of their husband's.| Mahmoud is a distant relation of her spouse's.| Mahmoud is a distant relation of his spouse's.|	Mahmoud is a distant relation of their spouse's.
1.69E+12	2171619;target_only_gendered_pronoun;source+target_gendered_noun;1 AGME;Mixed	پدرش منو تو فشار می‌ذاره.	Her father is giving me a hard time.	His father is giving me a hard time.	Their father is giving me a hard time.		Their father is giving me a hard time.
1.69E+12	2171652;Positive 5;multi;target_only_gendered_noun;target_only_gendered_pronoun;2 AGMEs	نامزدش گفت که نمی‌یاد، خیلی ضد حاله.	Her fiancée said she can't come, what a party pooper!	His fiancé said he can't come, what a party pooper!	Their partner said they can't come, what a party pooper!	Their fiancée said she can't come, what a party pooper!| Her fiancé said he can't come, what a party pooper!| His fiancée said she can't come, what a party pooper!| Their fiancé said he can't come, what a party pooper! | Her partner said they can't come, what a party pooper! | His partner said they can't come, what a party pooper!	Their partner said they can't come, what a party pooper!
1.69E+12	2174743;Positive 3;target_only_gendered_noun;1 AGME	همسرم کاملاً بیدار است.	My wife is wide awake.	My husband is wide awake.	My spouse is wide awake.		My spouse is wide awake.
1.69E+12	2174749;Positive 4;target_only_gendered_noun+pronoun;1 AGME	نوه‌ام هر هفته دوچرخه‌اش را می‌شوید.	My granddaughter washes her bike every week.	My grandson washes his bike every week.	My grandchild washes their bike every week.	My grandchild washes her bike every week.| My grandchild washes his bike every week.	My grandchild washes their bike every week.
1.69E+12	2174754;Positive 4;target_only_gendered_noun+pronoun;1 AGME	همسرم با دوستش مخفی شده است.	My wife's gone into hiding with her friend.	My husband's gone into hiding with his friend.	My spouse's gone into hiding with their friend.	My spouse's gone into hiding with his friend.| My spouse's gone into hiding with her friend.	My spouse's gone into hiding with their friend.
1.69E+12	2174755;Positive 4;target_only_gendered_noun+pronoun;1 AGME	من خواهرزاده‌ام را به خاطر نقاط ضعفش بیشتر دوست دارم.	I like my niece all the more for her weaknesses.	I like my nephew all the more for his weaknesses.			
1.69E+12	2174756;Positive 4;target_only_gendered_noun+pronoun;1 AGME	مجبورم به پیشنهاد نامزدم و دوستش اعتراض کنم.	I cannot but object to my fiancée's and her friend's proposal.	I cannot but object to my fiancé's and his friend's proposal.	I cannot but object to my partner's and their friend's proposal.		I cannot but object to my partner's and their friend's proposal.
1.69E+12	2174759;Positive 3;target_only_gendered_noun;1 AGME	کاری که همسرت کرد، اشتباه نبود.	What your wife did wasn't wrong.	What your husband did wasn't wrong.	What your spouse did wasn't wrong.		What your spouse did wasn't wrong.
1.69E+12	2174760;Positive 4;target_only_gendered_noun+pronoun;1 AGME	کارزار تبلیغاتی نوه‌ام موفقیت‌آمیز بود و او در انتخابات پیروز شد.	My granddaughter's campaign was successful and she won the election.	My grandson's campaign was successful and he won the election.	My grandchild's campaign was successful and they won the election.	My grandchild's campaign was successful and she won the election.| My grandchild's campaign was successful and he won the election.	My grandchild's campaign was successful and they won the election.
1.69E+12	2174766;Positive 4;target_only_gendered_noun+pronoun;1 AGME	دندان دایمی نوه‌ام پشت دندان شیری‌اش در می‌آید.	My granddaughter's permanent tooth is coming in behind her baby tooth.	My grandson's permanent tooth is coming in behind his baby tooth.	My grandchild's permanent tooth is coming in behind their baby tooth.	My grandchild's permanent tooth is coming in behind her baby tooth.| My grandchild's permanent tooth is coming in behind his baby tooth.	My grandchild's permanent tooth is coming in behind their baby tooth.
1.69E+12	2178406;Positive 4;target_only_gendered_noun+pronoun;1 AGME	برادرزاده‌ات همیشه با پدر و مادرش دعوا میکرد.	Your niece was always quarreling with her parents.	Your nephew was always quarreling with his parents.			
1.69E+12	2178986;Positive 4;target_only_gendered_noun+pronoun;1 AGME	نامزدم اصرار داشت که پیشنهادش ارزش فکر کردن دارد.	My fiancée insisted that her proposal was worth considering.	My fiancé insisted that his proposal was worth considering.	My partner insisted that their proposal was worth considering.		My partner insisted that their proposal was worth considering.
1.69E+12	2179047;Positive 3;target_only_gendered_noun;1 AGME	برادرزاده‌ات نمی تونه یک کاری رو برای مدت طولانی ادامه بده.	Your niece can't stick to anything very long.	Your nephew can't stick to anything very long.			
1.69E+12	2179050;Positive 3;target_only_gendered_noun;1 AGME	همسرم ذاتا آدم آرومیه.	My wife is by nature a very quiet person.	My husband is by nature a very quiet person.	My spouse is by nature a very quiet person.		My spouse is by nature a very quiet person.
