id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.68754E+12	3334949;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Pieni tyttö itki niin paljon, että hänen koko kasvonsa olivat märkänä kyynelistä.			The little girl cried so much that her face was awash with tears.		The little girl cried so much that their face was awash with tears.
1.68764E+12	3335020;Positive 2;target_only_gendered_pronoun;1 AGME;name	Michael Glawogger oli itävaltalainen elokuvaohjaaja, joka oli tunnettu dokumenttielokuvistaan.	Michael Glawogger was an Austrian filmmaker who was well known for her documentary films.	Michael Glawogger was an Austrian filmmaker who was well known for his documentary films.	Michael Glawogger was an Austrian filmmaker who was well known for their documentary films.		Michael Glawogger was an Austrian filmmaker who was well known for their documentary films.
1.68754E+12	3335028;Positive 2;target_only_gendered_pronoun;name;1 AGME	Pompeius ja hänen sotilaansa pakenivat.	Pompey and her soldiers fled.	Pompey and his soldiers fled.	Pompey and their soldiers fled.		Pompey and their soldiers fled.
1.68754E+12	3337190;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän ei edes tiedä missä hänen äitinsä syntyi.	She doesn't even know where her mother was born.	He doesn't even know where his mother was born.	They don't even know where their mother was born.		They don't even know where their mother was born.
1.68754E+12	3338654;Negative 2B;source+target_gendered_noun;0 AGMEs	Henkilö on joko mies tai nainen.			A person is either male or female.		A person is either male or female.
1.68764E+12	3340030;Negative 2B;Negative 2A;0 AGMEs;source+target_gendered_noun;source+target_gendered_noun+pronoun	Veljeni varoitti tyttöystäväänsä, että hän äitinsä on juorukello, joka toistaa minkä tahansa hänelle luottamuksella kerrotun asian.			My brother warned his girlfriend that his mother was a gossip who would repeat anything told to her in confidence.		My brother warned their girlfriend that their mother was a gossip who would repeat anything told to them in confidence.
1.68755E+12	3345503;Positive 1;target_only_gendered_pronoun;1 AGME	Viljelijä kaivoi kuopan istuttaakseen puun.	The farmer dug a hole so she could plant a tree.	The farmer dug a hole so he could plant a tree.	The farmer dug a hole so they could plant a tree.		The farmer dug a hole so they could plant a tree.
1.68755E+12	3345507;Positive 2;target_only_gendered_pronoun;1 AGME;name	Yukio Mishima teki itsemurhan vuonna 1970.	Yukio Mishima killed herself in 1970.	Yukio Mishima killed himself in 1970.	Yukio Mishima killed themselves in 1970.		Yukio Mishima killed themselves in 1970.
1.68755E+12	3345533;name;non-AGME-name;1 AGME;target_only_gendered_pronoun;Positive 2	Erkki kuuli Emmin kutsuvan nimeään.	Erkki heard Emmi call her name.	Erkki heard Emmi call his name.	Erkki heard Emmi call their name.		Erkki heard Emmi call their name.
1.68755E+12	3345622;Negative 2A;source+target_gendered_noun+pronoun;0 AGMEs;multi	Veljeni tappoi poikansa, koska hän oli kyllästynyt näkemään hänen nimensä monissa lauseissa.			My brother killed his son because he was tired of seeing his name in lots of sentences.		My brother killed their son because they were tired of seeing their name in lots of sentences.
1.68755E+12	3345649;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän tunsi vetoa naiseen.	She was attracted to the woman.	He was attracted to the woman.	They were attracted to the woman.		They were attracted to the woman.
1.68755E+12	3345829;Positive 2;target_only_gendered_noun;name;1 AGME	Tapani sanoi minulle, ettei hän tarvitse apuani.	Tapani told me she didn't need my help.	Tapani told me he didn't need my help.	Tapani told me they didn't need my help.		Tapani told me they didn't need my help.
1.68755E+12	3345949;Negative 1B;source+target_gendered_noun;non-AGME-name;0 AGMEs	Jyrki flirttailee jonkun tytön kanssa baarissa.			Jyrki is flirting with some girl inside the bar.		Jyrki is flirting with some girl inside the bar.
1.68764E+12	3345951;Positive 1;target_only_gendered_pronoun;1 AGME	Minun olisi pitänyt valehdella, mutta kerroin hänelle totuuden.	I should have lied, but I told her the truth.	I should have lied, but I told him the truth.	I should have lied, but I told them the truth.		I should have lied, but I told them the truth.
1.68764E+12	3345966;Negative 2B;source+target_gendered_noun;0 AGMEs	Äitini varoitti minua seuraamasta siskoni jalanjäljissä.	My mother warned me not to follow in the footsteps of my sister.	My mother warned me not to follow in the footsteps of my sister.	My mother warned me not to follow in the footsteps of my sister.		My mother warned me not to follow in the footsteps of my sister.
1.68755E+12	3350655;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Poika puristi koiranpentua rintaansa vasten.			The boy clasped the puppy to his chest.		The boy clasped the puppy to their chest.
1.68755E+12	3350736;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	En tunne Annia, mutta tunnen hänen siskonsa.	I don't know Anni, but I know her sister.	I don't know Anni, but I know his sister.	I don't know Anni, but I know their sister.		I don't know Anni, but I know their sister.
1.68755E+12	3350771;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän näyttää veljeltäsi.	She looks like your brother.	He looks like your brother.	They look like your brother.		They look like your brother.
1.68755E+12	3350952;Positive 5;target_only_gendered_pronoun;multi;2 AGMEs	Hän ahdisteli häntä niin kauan kunnes hän kertoi hänelle sen, mitä hän halusi tietää.	She kept badgering her until she told her what she wanted to know.	He kept badgering him until he told him what he wanted to know.	They kept badgering them until they told them what they wanted to know.	He kept badgering her until she told him what he wanted to know. | He kept badgering them until they told him what he wanted to know. | She kept badgering him until he told her what she wanted to know. | She kept badgering them until they told her what she wanted to know. | They kept badgering him until he told them what they wanted to know. | They kept badgering her until she told them what they wanted to know.	They kept badgering them until they told them what they wanted to know.
1.68755E+12	3352022;Mixed;target_only_gendered_noun;source+target_gendered_noun;1 AGME	Poliisi kysyi tytöiltä oliko auto heidän.	A policewoman asked the girls if the car was theirs.	A policeman asked the girls if the car was theirs.	A police officer asked the girls if the car was theirs.		A police officer asked the girls if the car was theirs.
1.68755E+12	3352257;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Pidän hänen siskostaan kovasti.	I like her sister very much.	I like his sister very much.	I like their sister very much.		I like their sister very much.
1.68755E+12	3352388;Positive 5;target_only_gendered_pronoun;multi;2 AGMEs	Hän kamppasi hänet.	She tripped her up.	He tripped him up.	They tripped them up.	He tripped her up. | He tripped them up. | She tripped him up. | She tripped them up. | They tripped him up. | They tripped her up.	They tripped them up.
1.68755E+12	3352412;Negative 2A;source+target_gendered_noun+pronoun;0 AGMEs;multi	Isoisäni valitti veljelleen tämän koiran jatkuvasta hakkumisesta.			My grandfather complained to his brother about the constant barking of his dog.		My grandfather complained to their brother about the constant barking of their dog.
1.68755E+12	3352502;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Hän on todella kiva ja kohtelias nuorimies.			He's a very nice and respectful young man.		They're a very nice and respectful young man.
1.68755E+12	3353545;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hänen vaimonsa meni töihin pakon edessä.	Her wife has started to work out of necessity.	His wife has started to work out of necessity.	Their wife has started to work out of necessity.		Their wife has started to work out of necessity.
1.68755E+12	3356917;Positive 1;target_only_gendered_pronoun;1 AGME	Pääministeri ei antanut tuumaakaan periksi päätöksessään.	The prime minister didn't budge an inch on her resolution.	The prime minister didn't budge an inch on his resolution.	The prime minister didn't budge an inch on their resolution.		The prime minister didn't budge an inch on their resolution.
1.68755E+12	3357002;Positive 1;target_only_gendered_pronoun;1 AGME	Todella paha asia tapahtui hänelle.	A really bad thing happened to her.	A really bad thing happened to him.	A really bad thing happened to them.		A really bad thing happened to them.
1.68755E+12	3357602;Positive 5;target_only_gendered_pronoun;multi;2 AGMEs	Hän sanoi, että hän on komea.	She said that she was handsome.	He said that he was handsome.	They said that they were handsome.	She said that he was handsome. | They said that he was handsome. | He said that she was handsome. | They said that she was handsome. | He said that they were handsome. | She said that they were handsome.	They said that they were handsome.
1.68755E+12	3357610;Positive 2;target_only_gendered_pronoun;name;1 AGME	Pyry myönsi, että hän oli tehnyt laskussa olevan virheen.	Pyry admitted that he had made a mistake on the invoice.	Pyry admitted that she had made a mistake on the invoice.	Pyry admitted that they had made a mistake on the invoice.		Pyry admitted that they had made a mistake on the invoice.
1.68755E+12	3358738;Positive 2;target_only_gendered_noun;name;non-AGME-name;1 AGME	Päivikki ei tainnut kertoa sinulle mitä Sailalle tapahtui, vai kuinka?	Päivikki didn't tell you about what happened to Saila, did she?	Päivikki didn't tell you about what happened to Saila, did he?	Päivikki didn't tell you about what happened to Saila, did they?		Päivikki didn't tell you about what happened to Saila, did they?
1.68755E+12	3366733;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän asuu kuin prinsessa.	She lives like a princess.	He lives like a princess.	They live like a princess.		They live like a princess.
1.68755E+12	3366735;Negative 2A;source+target_gendered_noun+pronoun;0 AGMEs;multi	Mies häkeltyi kun hänen vaimonsa kertoi hänelle odottavansa kaksosia.			The man was taken aback when his wife told him she was pregnant with twins.		The man was taken aback when their wife told them they were pregnant with twins.
1.68755E+12	3368601;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Se nyhverö on kotona jätettyään jonkun typykän, josta en ole koskaan kuullutkaan, ja hän väittää miettivänsä miten hän saisi hyviteltyä toisen tytön, jota hän todella rakastaa, ja rehellisesti sanottuna minä epäilen suuresti onko kumpikaan näistä naisista oikeasti olemassa.	That wuss is at home after breaking up with some chick I've never heard of and claims to be trying to think of a way to make things up to this other girl she truly loves and frankly I question if either of these women actually exist.	That wuss is at home after breaking up with some chick I've never heard of and claims to be trying to think of a way to make things up to this other girl he truly loves and frankly I question if either of these women actually exist.	That wuss is at home after breaking up with some chick I've never heard of and claims to be trying to think of a way to make things up to this other girl they truly love and frankly I question if either of these women actually exist.		That wuss is at home after breaking up with some chick I've never heard of and claims to be trying to think of a way to make things up to this other girl they truly love and frankly I question if either of these women actually exist.
1.68755E+12	3368609;Positive 2;target_only_gendered_pronoun;name;1 AGME	Sinä sanot, että Nessie on mielikuvitusolento, mutta minä uskon, että se on olemassa.	You say Nessie is an imaginary being, but I think she exists.	You say Nessie is an imaginary being, but I think he exists.	You say Nessie is an imaginary being, but I think they exist.		You say Nessie is an imaginary being, but I think they exist.
1.68755E+12	3375511;Negative 2B;non-AGME-name;source+target_gendered_noun;0 AGMEs	Ismo ei ollut homoseksuaali, mutta Ismoin ystävät kertoivat hänen tyttöystävälleen, että hän olisi.			Ismo wasn't homosexual, but Ismo's friends told Ismo's girlfriend Ismo was gay.		Ismo wasn't homosexual, but Ismo's friends told Ismo's girlfriend Ismo was gay.
1.68755E+12	3375629;Mixed;source+target_gendered_noun;non-AGME-name;target_only_gendered_pronoun;1 AGME	Herra Darcy kysyi häneltä miksi hän ei ollut nainut siskoasi välittömästi.	Mr. Darcy asked her why she had not married your sister at once.	Mr. Darcy asked him why he had not married your sister at once.	Mr. Darcy asked them why they had not married your sister at once.		Mr. Darcy asked them why they had not married your sister at once.
1.68755E+12	3375692;Negative 2A;source+target_gendered_noun+pronoun;0 AGMEs;multi	Isä rakasti vaimoaan, mutta tämä ei välittänyt hänestä tippaakaan.			Dad loved his wife, but she didn't like him at all.		Dad loved their wife, but they didn't like them at all.
1.68755E+12	3380985;Positive 5;target_only_gendered_pronoun;multi;2 AGMEs	Hän ei päästänyt häntä sisään.	She wouldn't let her in.	He wouldn't let him in.	They wouldn't let them in.	He wouldn't let her in. | He wouldn't let them in. | She wouldn't let him in. | She wouldn't let them in. | They wouldn't let him in. | They wouldn't let her in.	They wouldn't let them in.
1.68755E+12	3381531;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Jos kerron äidilleni, hän huolestuu, joten en usko, että kerron hänelle.			If I tell my mother, she'll worry, so I don't think I'll tell her.		If I tell my mother, they'll worry, so I don't think I'll tell them.
1.68755E+12	3383175;Mixed;target_only_gendered_pronoun;source+target_gendered_noun;1 AGME;name	Jouni seurasi isänsä jalanjäljissä.	Jouni followed in her father's footsteps.	Jouni followed in his father's footsteps.	Jouni followed in their father's footsteps.		Jouni followed in their father's footsteps.
1.68755E+12	3389401;Positive 3;target_only_gendered_noun;1 AGME	Lapsenlapseni menee kouluun opiskelemaan joka päivä.	My granddaughter goes to school to study every day.	My grandson goes to school to study every day.	My grandchild goes to school to study every day.		My grandchild goes to school to study every day.
1.68755E+12	3391167;Positive 1;target_only_gendered_pronoun;1 AGME	Hän yritti uida vastavirtaan.	She tried to swim against the tide.	He tried to swim against the tide.	They tried to swim against the tide.		They tried to swim against the tide.
1.68755E+12	3391271;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Mummi unohti taas kerran ottaa lääkkeensä.			Grandma forgot to take her pills again.		Grandma forgot to take their pills again.
1.68755E+12	3391278;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Vauva muistuttaa äitiään.	The baby resembles her mother.	The baby resembles his mother.	The baby resembles their mother.		The baby resembles their mother.
1.68755E+12	3391291;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän mietti miltä miehen huulet maistuisivat.	She wondered what his lips would taste like.	He wondered what his lips would taste like.	They wondered what his lips would taste like.		They wondered what their lips would taste like.
1.68755E+12	3391296;Negative 2B;source+target_gendered_noun;0 AGMEs	Prinsessa rakastui haltiaprinssiin.			The princess fell in love with an Elven prince.		The princess fell in love with an Elven prince.
1.68755E+12	3392888;Positive 3;target_only_gendered_noun;1 AGME	Toivon, etten tapaa poliisia enää ikinä.	I hope I never meet the policewoman again.	I hope I never meet the policeman again.	I hope I never meet the police officer again.		I hope I never meet the police officer again.
1.68755E+12	3393341;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Veljeni ei pitänyt hänestä alun alkaenkaan.	My brother didn't like her from the start.	My brother didn't like him from the start.	My brother didn't like them from the start.		My brother didn't like them from the start.
1.68755E+12	3393383;Positive 1;target_only_gendered_pronoun;1 AGME	Tuomion saanut huumekauppias oli valmis yhteistyöhön viranomaisten kanssa saadakseen alennettua kuolemantuomionsa elinkautiseen.	The convicted drug dealer was willing to comply with the authorities to have her death sentence reduced to a life sentence.	The convicted drug dealer was willing to comply with the authorities to have his death sentence reduced to a life sentence.	The convicted drug dealer was willing to comply with the authorities to have their death sentence reduced to a life sentence.		The convicted drug dealer was willing to comply with the authorities to have their death sentence reduced to a life sentence.
1.68755E+12	3393422;Negative 1A;0 AGMEs;source+target_gendered_noun+pronoun	Siskoni ystävät odottivat häntä portin pielessä.			My sister's friends waited for her by the gate.		My sister's friends waited for them by the gate.
1.68755E+12	3393433;Negative 2B;source+target_gendered_noun;0 AGMEs	Tyttöystäväni tyttäret ovat liittyneet Facebookiin.			My girlfriend's daughters have joined Facebook.		My girlfriend's daughters have joined Facebook.
1.68755E+12	3393791;Positive 2;1 AGME;target_only_gendered_pronoun	Kalevilla ei ole aavistustakaan miksi hän on niin menestyksekäs.	Kalevi has no idea why she's so successful.	Kalevi has no idea why he's so successful.	Kalevi has no idea why they're so successful.		Kalevi has no idea why they're so successful.
1.68755E+12	3394227;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Isoäitini kaatui ja mursi lonkkansa.			My grandmother fell and broke her hip.		My grandmother fell and broke their hip.
1.68755E+12	3394506;Positive 1;target_only_gendered_pronoun;1 AGME	Hän puhui minulle englanniksi ihan vaan päteäkseen.	She spoke English to me just to show off.	He spoke English to me just to show off.	They spoke English to me just to show off.		They spoke English to me just to show off.
1.68755E+12	3398677;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän viehättää karvaisia miehiä.	She attracts hairy men.	He attracts hairy men.	They attract hairy men.		They attract hairy men.
1.68755E+12	3399374;Positive 1;target_only_gendered_pronoun;1 AGME	Tietyt teemat ovat aina esillä hänen kirjoissaan.	There are themes that are always present in her books.	There are themes that are always present in his books.	There are themes that are always present in their books.		My sister's friends waited for them by the gate.
1.68755E+12	3399459;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Maalaus esittää nuorta naista kampaamassa hiuksiaan peilin edessä.			The painting shows a young woman combing her hair before a mirror.		The painting shows a young woman combing their hair before a mirror.
1.68755E+12	3399570;Positive 1;target_only_gendered_pronoun;1 AGME	Hän kuoli levollisesti sänkyynsä 86 vuoden iässä.	She died peacefully in bed at the age of 86.	He died peacefully in bed at the age of 86.	They died peacefully in bed at the age of 86.		They died peacefully in bed at the age of 86.
1.68755E+12	3401527;Positive 3;target_only_gendered_noun;1 AGME	Sinusta tulisi hyvä poliisi.	You would make a great policewoman.	You would make a great policeman.	You would make a great police officer.		You would make a great police officer.
1.68755E+12	3402826;1 AGME;non-AGME-name;Positive 4;target_only_gendered_noun+pronoun	Poliisi tähtäsi asellaan Anttiin ja huusi: ”Liikkumatta!”	The policewoman aimed her gun at Antti and yelled, "Hold it right there!"	The policeman aimed his gun at Antti and yelled, "Hold it right there!"	The police officer aimed their gun at Antti and yelled, "Hold it right there!"		The police officer aimed their gun at Antti and yelled, "Hold it right there!"
1.68764E+12	3334949;source+target_gendered_noun+pronoun;0 AGMEs;Negative 1A	Pieni tyttö itki niin paljon, että hänen kasvonsa olivat märkänä kyynelistä.			The little girl cried so much that her face was awash with tears.		The little girl cried so much that their face was awash with tears.
1.68764E+12	3335124;Positive 3;target_only_gendered_noun;1 AGME	Poliisi on aivan sekaisin LSD:stä.	The policewoman is very high on LSD.	The policeman is very high on LSD.	The police officer is very high on LSD.		The police officer is very high on LSD.
1.68764E+12	3345976;Positive 1;target_only_gendered_pronoun;1 AGME	Tämä tapahtui silloin kun hän syntyi.	This was when she was born.	This was when he was born.	This was when they were born.		This was when they were born.
1.68764E+12	3346320;Positive 1;target_only_gendered_pronoun;1 AGME	Pistoolin luoti meni siististi läpi hänen säärestään.	A pistol bullet went clean through her leg.	A pistol bullet went clean through his leg.	A pistol bullet went clean through their leg.		A pistol bullet went clean through their leg.
1.68764E+12	3346329;Positive 3;target_only_gendered_noun;1 AGME	Lapsenlapsi on parhaillaan piirtämässä kuvaa.	The granddaughter is drawing a picture.	The grandson is drawing a picture.	The grandchild is drawing a picture.		The grandchild is drawing a picture.
1.68764E+12	3348314;Positive 2;target_only_gendered_pronoun;name;1 AGME	Miika ei muista kaikkia salasanojaan, joten hän pitää niistä puhelinnumeroiksi naamioitua listaa.	Miika can't remember all her passwords, so she keeps them in a list disguised as phone numbers.	Miika can't remember all his passwords, so he keeps them in a list disguised as phone numbers.	Miika can't remember all their passwords, so they keep them in a list disguised as phone numbers.		Miika can't remember all their passwords, so they keep them in a list disguised as phone numbers.
1.68764E+12	3348335;Positive 1;target_only_gendered_pronoun;1 AGME	Hän oli tietoinen, että hän tarkkailtiin.	She was aware of being watched.	He was aware of being watched.	They were aware of being watched.		They were aware of being watched.
1.68764E+12	3349080;Negative 1B;source+target_gendered_noun;0 AGMEs	Panin veljeni menemään asemalle.			I made my brother go to the station.		I made my brother go to the station.
1.68764E+12	3349162;Positive 1;target_only_gendered_pronoun;1 AGME	Hän opiskeli lääkäriksi.	She studied to be a doctor.	He studied to be a doctor.	They studied to be a doctor.		They studied to be a doctor.
1.68764E+12	3349179;Positive 1;target_only_gendered_pronoun;1 AGME	Hänen rikoksensa ansaitsee kuolemantuomion.	Her crime deserves the death penalty.	His crime deserves the death penalty.	Their crime deserves the death penalty.		Their crime deserves the death penalty.
1.68764E+12	3349216;Positive 2;target_only_gendered_pronoun;name;1 AGME	Sinun työsi on varmistaa, että Joonatan tekee työnsä oikein.	Your job is to make sure Joonatan does her job right.	Your job is to make sure Joonatan does his job right.	Your job is to make sure Joonatan does their job right.		Your job is to make sure Joonatan does their job right.
1.68764E+12	3428073;Positive 2;target_only_gendered_pronoun;name;1 AGME;non-AGME-name	Marja ei ymmärrä miksi Väinö valitsi kissan nettiavatarikseen.	Marja doesn't understand why Väinö chose a cat as her online avatar.	Marja doesn't understand why Väinö chose a cat as his online avatar.	Marja doesn't understand why Väinö chose a cat as their online avatar.		Marja doesn't understand why Väinö chose a cat as their online avatar.
1.68764E+12	3428075;Negative 2A;source+target_gendered_noun+pronoun;0 AGMEs;multi	Siskoni meni yliopistoon, koska hän oli fiksu, mutta veljeni meni yliopistoon, koska hän pelasi ykkösdivarissa.			My sister went to college because she was smart, but my brother went to college because he was a Division 1 player.		My sister went to college because they were smart, but my brother went to college because they were a Division 1 player.
1.68764E+12	3428093;Negative 2A;Negative 2B;source+target_gendered_noun;source+target_gendered_noun+pronoun;multi;0 AGMEs	Vaimoni sisko on ihastunut veljeeni ja hän haluaa tämän huomaavan itsensä.			My wife's sister has a crush on my brother and she wants him to notice her.		My wife's sister has a crush on my brother and they want them to notice them.
1.68764E+12	3428174;Negative 2A;source+target_gendered_noun+pronoun;0 AGMEs;multi	Äiti lähestyi isää juhlissa ja kertoi hänelle olevansa ihastunut tähän.			Mom came up to Dad at the party and told him she had a crush on him.		My wife's sister has a crush on my brother and they want them to notice them.
1.68764E+12	3431765;Positive 5;target_only_gendered_pronoun;target_only_gendered_noun;2 AGMEs	Hän juoksi karkuun nähdessään poliisin.	She ran away at the sight of the policewoman.	He ran away at the sight of the policeman.	They ran away at the sight of the police officer.	He ran away at the sight of the policewoman. | He ran away at the sight of the police officer. | She ran away at the sight of the policeman. | She ran away at the sight of the police officer. | They ran away at the sight of the policeman. | They ran away at the sight of the policewoman.	They ran away at the sight of the police officer.
1.68764E+12	3435090;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;non-AGME-name;1 AGME	Kiira on rakastunut luokallaan olevaan komeaan poikaan, joka on nimeltään Kauno.	Kiira is in love with a handsome boy from her class named Kauno.	Kiira is in love with a handsome boy from his class named Kauno.	Kiira is in love with a handsome boy from their class named Kauno.		Kiira is in love with a handsome boy from their class named Kauno.
1.68764E+12	3438150;Positive 1;target_only_gendered_pronoun;1 AGME	Filosofi Sokrates jutteli vankilassa kuolemasta ystäviensä kanssa.	The philosopher Socrates discussed death with her friends in prison.	The philosopher Socrates discussed death with his friends in prison.	The philosopher Socrates discussed death with their friends in prison.		The philosopher Socrates discussed death with their friends in prison.
1.68764E+12	3454731;Positive 1;target_only_gendered_pronoun;1 AGME	Poliitikko pyysi anteeksi hiljattaista Facebook-kirjoitustaan homoista ja mustista.	The politician apologized for her recent Facebook posts about gays and black people.	The politician apologized for his recent Facebook posts about gays and black people.	The politician apologized for their recent Facebook posts about gays and black people.		The politician apologized for their recent Facebook posts about gays and black people.
1.68764E+12	3463111;Negative 2A;source+target_gendered_noun+pronoun;multi;0 AGMEs	Mies oletti vaimonsa höpöttävän puuta heinää, koska mies ei ymmärtänyt sanaakaan.			The man assumed his wife was talking nonsense simply because he didn't understand her.		The man assumed their wife was talking nonsense simply because they didn't understand them.
1.68764E+12	3491686;Positive 2;target_only_gendered_pronoun;name;1 AGME	Chuck Norris rakensi syntymätalonsa.	Chuck Norris was born in the house she built.	Chuck Norris was born in the house he built.	Chuck Norris was born in the house they built.		Chuck Norris was born in the house they built.
1.68764E+12	3492281;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Aina kun puhun isäni kanssa, tajuan että hänellä on paljon enemmän kokemusta kuin minulla.			Whenever I talk to my father, I realize that he has a lot more experience than I do.		The man assumed their wife was talking nonsense simply because they didn't understand them.
1.68764E+12	3496118;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Suihkulähteen edessä oli nuori nainen, joka säesti lauluaan kitaralla.			In front of the water fountain, there was a young woman accompanying herself on a guitar.		In front of the water fountain, there was a young woman accompanying themselves on a guitar.
1.68764E+12	3496144;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Itse asiassa hän on palannut takaisin yhteen vanhan poikaystävänsä kanssa.	As a matter of fact, she has gotten back with her old boyfriend.	As a matter of fact, he has gotten back with his old boyfriend.	As a matter of fact, they have gotten back with their old boyfriend.		As a matter of fact, they have gotten back with their old boyfriend.
1.68764E+12	3542264;Negative 2B;source+target_gendered_noun;0 AGMEs	Onko tuo koira uros vai naaras?			Is that dog male or female?		Is that dog male or female?
1.68764E+12	3582737;Negative 2B;source+target_gendered_noun;0 AGMEs	On maailma näyttämö, ja miehet sekä naiset näyttelijöitä, eivät enempää.			All the world is a stage, and all the men and women merely players.		All the world is a stage, and all the men and women merely players.
1.68764E+12	3584520;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän vaikuttaa olevan pettynyt poikaansa.	She seems disappointed with her son.	He seems disappointed with his son.	They seem disappointed with their son.		They seem disappointed with their son.
1.68764E+12	3602752;Positive 1;target_only_gendered_pronoun;1 AGME	Hän kirjoitti minulle rakkauskirjeen esperantoksi.	She wrote me a love letter in Esperanto.	He wrote me a love letter in Esperanto.	They wrote me a love letter in Esperanto.		They wrote me a love letter in Esperanto.
1.68764E+12	3629273;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Aviomieheni menehtyi taisteltuaan sairauttaan vastaan pitkän aikaa.			My husband passed away after having fought against his illness for a long time.		My husband passed away after having fought against their illness for a long time.
1.68771E+12	3633169;Negative 2B;source+target_gendered_noun;0 AGMEs	Minulla ei ole yhtään veljeä tai siskoa.			I don't have any brothers or sisters.		I don't have any brothers or sisters.
1.68771E+12	3633321;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Tyttärelläni oli usein astmakohtauksia, kun hän oli lapsi.			My daughter often had asthma attacks when she was a child.		My daughter often had asthma attacks when they were a child.
1.68771E+12	3635013;Positive 2;target_only_gendered_pronoun;name;1 AGME	Kaisla oli pettynyt siitä, että hän ei voittanut kilpailua.	Kaisla was disappointed that she didn't win the race.	Kaisla was disappointed that he didn't win the race.	Kaisla was disappointed that they didn't win the race.		Kaisla was disappointed that they didn't win the race.
1.68771E+12	3644155;Mixed;target_only_gendered_pronoun;source+target_gendered_noun;name;1 AGME	Kaisa on äitinsä kanssa.	Kaisa is with her mother.	Kaisa is with his mother.	Kaisa is with their mother.		Kaisa is with their mother.
1.68771E+12	3646116;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hänen poikansa menestyy varmasti.	Her son is sure to succeed.	His son is sure to succeed.	Their son is sure to succeed.		Their son is sure to succeed.
1.68771E+12	3646279;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	Marika jätti suuren omaisuuden pojalleen.	Marika left a large fortune to her son.	Marika left a large fortune to his son.	Marika left a large fortune to their son.		Marika left a large fortune to their son.
1.68771E+12	3652416;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	Hilma halusi olla niin kuin isänsä.	Hilma wanted to be like her father.	Hilma wanted to be like his father.	Hilma wanted to be like their father.		Hilma wanted to be like their father.
1.68771E+12	3652479;Mixed;target_only_gendered_pronoun;name;source+target_gendered_noun+pronoun;multi;1 AGME	Matti halusi vaimonsa puhuvan tämän veljen ongelmasta, joka hänellä oli tämän lasten kanssa.	Matti wanted her wife to talk to her brother about the problem she was having with his children.	Matti wanted his wife to talk to her brother about the problem she was having with his children.	Matti wanted their wife to talk to her brother about the problem she was having with his children.		Matti wanted their wife to talk to their brother about the problem they were having with their children.
1.68771E+12	3663567;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	Kimmon aviomies pahoinpiteli tätä.	Kimmo's husband abused her.	Kimmo's husband abused him.	Kimmo's husband abused them.		Kimmo's husband abused them.
